datetime,Hydro pumped storage consumption,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Hydro water reservoir,Hydro pumped storage,Other renewables,Waste,Wind onshore,Solar,Load,Residual load,Renewable share of load,Renewable share of generation,Others
2022-01-06 16:00:00,-0.0,-2060.9,3491.7,150.2,273.2,4351.6,336.4,0.0,10.0,1387.7,494.7,478.8,282.2,22.9,69.4,0.0,9610.1,9540.7,13.3,11.8,
2022-01-06 17:00:00,-0.0,-2077.5,3491.3,150.6,271.3,4347.0,335.9,0.0,10.0,1383.7,432.9,453.3,284.0,23.2,72.5,0.0,9411.4,9338.9,13.0,11.3,
2022-01-06 18:00:00,-0.0,-1410.3,3489.3,153.2,271.2,4293.8,335.1,0.0,10.0,802.6,208.0,583.9,281.4,23.1,62.5,0.0,9376.2,9313.7,10.5,9.9,
2022-01-06 19:00:00,-0.0,-1495.0,3488.9,154.3,269.1,4345.6,336.9,0.0,10.0,591.0,157.9,624.5,280.8,22.5,60.1,0.0,8993.6,8933.5,10.4,9.6,
2022-01-06 20:00:00,-0.0,-1292.2,3492.1,156.3,267.5,4302.2,341.3,0.0,10.0,583.1,93.8,218.7,279.9,23.1,54.3,0.0,8588.4,8534.1,10.1,9.0,
2022-01-06 21:00:00,-0.0,-1481.2,3492.3,158.2,264.4,4237.3,333.0,0.0,10.0,543.7,55.6,91.0,266.9,22.5,48.4,0.0,8203.4,8155.1,9.8,8.5,
2022-01-06 22:00:00,-0.0,-1784.5,3491.4,158.9,258.2,4207.0,306.6,0.0,10.0,532.1,43.2,0.0,266.7,22.8,48.8,0.0,7769.5,7720.8,10.1,8.4,
2022-01-06 23:00:00,-0.0,-1659.5,3491.3,159.1,256.1,3816.9,285.9,0.0,10.0,540.0,39.4,0.0,263.1,22.1,49.5,0.0,7419.2,7369.7,10.5,8.7,
2022-01-07 00:00:00,-762.9,-758.1,3491.3,159.8,253.3,3759.2,287.6,0.0,10.0,541.0,29.0,0.0,262.7,22.1,56.8,0.0,7534.3,7477.5,10.3,8.7,
2022-01-07 01:00:00,-1102.9,-362.5,3494.1,159.8,255.5,3627.6,268.3,0.0,10.0,545.2,30.0,0.0,260.3,21.9,53.3,0.0,7483.1,7429.8,10.3,8.8,
2022-01-07 02:00:00,-1096.0,-436.5,3494.3,158.7,257.4,3593.2,264.9,0.0,10.0,555.3,29.9,0.0,262.3,21.7,58.0,0.0,7458.9,7400.9,10.4,8.9,
2022-01-07 03:00:00,-1086.3,-310.5,3493.4,159.8,256.9,3695.1,272.8,0.0,10.0,563.0,29.8,0.0,262.4,22.3,74.9,0.0,7639.1,7564.2,10.4,9.0,
2022-01-07 04:00:00,-488.5,-638.5,3493.8,157.6,257.1,3871.8,279.2,0.0,10.0,573.2,29.5,0.0,265.3,22.3,73.1,0.0,8175.6,8102.5,9.7,8.8,
2022-01-07 05:00:00,-0.8,-299.9,3495.4,155.5,261.9,3987.2,322.1,0.0,10.0,598.2,65.2,0.0,275.5,22.8,91.9,0.0,9328.5,9236.6,9.2,9.3,
2022-01-07 06:00:00,-0.0,49.5,3498.8,150.8,267.8,4038.1,343.6,0.0,10.0,604.1,215.0,33.2,276.7,22.9,98.3,2.1,9909.0,9808.5,10.3,10.7,
2022-01-07 07:00:00,-0.0,-239.8,3497.2,150.0,265.8,4065.3,352.7,0.0,10.0,605.8,526.2,0.7,277.6,22.7,108.5,82.5,10020.9,9829.9,14.2,14.3,
2022-01-07 08:00:00,-0.0,33.9,3495.6,155.3,262.0,3948.4,337.8,0.0,10.0,602.8,379.9,0.0,277.8,23.1,100.0,349.0,10096.4,9647.4,15.2,15.4,
2022-01-07 09:00:00,-0.0,-504.0,3493.4,156.9,269.9,4099.9,343.0,0.0,10.0,596.2,329.8,40.9,274.4,23.0,101.7,603.1,10032.6,9327.8,17.4,17.0,
2022-01-07 10:00:00,-0.0,-842.1,3490.6,157.9,265.1,4074.7,342.2,0.0,10.0,597.2,342.7,24.9,277.4,23.2,114.9,752.7,9863.5,8995.9,19.5,18.4,
2022-01-07 11:00:00,-0.0,-726.0,3490.6,161.2,262.6,4155.2,340.3,0.0,10.0,596.9,143.7,0.0,277.7,23.0,116.0,762.2,9798.1,8919.8,17.7,16.8,
2022-01-07 12:00:00,-0.0,-517.0,3487.5,164.9,264.6,4158.4,338.6,0.0,10.0,594.5,131.8,6.3,277.1,22.8,116.5,585.6,9815.1,9113.0,15.8,15.3,
2022-01-07 13:00:00,-0.0,-818.4,3485.5,166.0,268.3,4224.3,343.0,0.0,10.0,597.6,131.5,276.8,280.8,22.6,124.1,315.9,9549.5,9109.5,13.6,13.0,
2022-01-07 14:00:00,-0.0,-767.9,3486.9,166.1,276.9,4233.4,344.9,0.0,10.0,600.1,167.9,432.4,283.4,22.5,126.0,88.7,9596.6,9381.9,11.7,11.4,
2022-01-07 15:00:00,-0.0,-779.6,3488.0,163.4,277.9,4294.1,348.9,0.0,10.0,601.9,247.8,483.1,283.8,22.7,123.5,3.7,9684.5,9557.3,11.5,11.3,
2022-01-07 16:00:00,-0.0,-847.4,3489.6,162.4,274.5,4258.2,344.8,0.0,10.0,606.2,243.2,517.7,283.4,22.5,137.4,0.1,9645.4,9508.0,11.5,11.3,
2022-01-07 17:00:00,-0.0,-1391.8,3490.5,165.3,274.3,4245.0,341.7,0.0,10.0,606.4,204.9,796.2,286.0,22.8,139.3,0.0,9345.9,9206.7,11.6,11.0,
2022-01-07 18:00:00,-0.0,-1490.6,3491.3,164.8,274.2,4270.5,341.4,0.0,10.0,606.4,175.6,773.8,285.9,22.7,130.4,0.0,9200.0,9069.6,11.3,10.7,
2022-01-07 19:00:00,-0.0,-1502.6,3487.3,168.7,278.6,4252.8,345.8,0.0,10.0,601.6,85.7,524.7,286.4,22.8,113.6,0.0,8771.8,8658.1,10.8,9.8,
2022-01-07 20:00:00,-0.0,-1803.5,3490.5,165.9,272.0,4239.2,347.4,0.0,10.0,593.3,135.6,447.5,284.4,22.8,118.0,0.0,8370.4,8252.5,11.8,10.2,
2022-01-07 21:00:00,-0.0,-1897.8,3492.9,170.9,267.9,4176.7,343.0,0.0,10.0,555.2,42.0,228.7,269.8,22.4,133.9,0.0,7926.3,7792.3,11.3,9.4,
2022-01-07 22:00:00,-10.6,-1851.7,3490.1,169.9,259.4,3932.7,339.0,0.0,10.0,543.3,40.0,2.3,267.6,22.2,142.7,0.0,7494.1,7351.4,11.9,9.7,
2022-01-07 23:00:00,-268.1,-1556.5,3492.6,169.1,254.5,3483.0,315.9,0.0,10.0,540.6,136.2,0.0,264.4,22.1,129.8,0.0,7089.7,6959.9,13.6,10.9,
2022-01-08 00:00:00,-269.3,-1584.1,3492.8,171.3,253.4,3420.4,308.2,0.0,10.0,542.1,75.5,0.0,263.0,22.0,107.0,0.0,6937.6,6830.6,12.7,10.2,
2022-01-08 01:00:00,-269.1,-1548.8,3492.4,173.8,253.3,3470.6,308.4,0.0,10.0,542.6,30.4,0.0,263.7,21.9,90.3,0.0,6937.8,6847.4,11.9,9.5,
2022-01-08 02:00:00,-268.6,-1514.4,3491.7,173.8,258.0,3507.1,315.2,0.0,10.0,547.8,31.0,0.0,264.5,21.9,84.7,0.0,7013.8,6929.1,11.7,9.5,
2022-01-08 03:00:00,-567.6,-1131.2,3492.3,173.8,252.9,3455.3,314.5,0.0,10.0,554.9,30.3,0.0,263.9,22.0,87.5,0.0,7056.1,6968.6,11.6,9.5,
2022-01-08 04:00:00,-1064.2,-595.6,3490.2,174.9,253.3,3484.8,315.8,0.0,10.0,562.2,29.6,0.0,265.0,22.0,83.2,0.0,7121.9,7038.7,11.5,9.4,
2022-01-08 05:00:00,-732.4,-895.5,3487.6,174.4,261.9,3502.5,303.6,0.0,10.0,574.4,38.6,0.0,274.3,22.4,74.7,0.0,7362.3,7287.6,11.3,9.6,
2022-01-08 06:00:00,-31.1,-1229.4,3490.2,170.6,261.9,3516.4,303.5,0.0,10.0,592.6,92.1,34.5,278.6,22.9,53.9,2.1,7708.0,7652.0,11.3,9.9,
2022-01-08 07:00:00,-0.0,-1446.1,3491.4,168.6,267.1,3492.5,307.7,0.0,10.0,588.2,205.5,360.1,279.5,22.7,58.3,21.1,7990.9,7911.5,12.7,11.3,
2022-01-08 08:00:00,-0.0,-1472.5,3491.4,164.3,269.9,3540.4,308.8,0.0,10.0,593.1,265.6,663.3,280.7,23.1,59.9,102.8,8451.6,8288.9,13.7,12.7,
2022-01-08 09:00:00,-0.0,-1275.2,3491.3,165.3,271.8,3565.8,303.9,0.0,10.0,593.1,269.9,670.6,282.5,22.7,51.7,185.9,8768.0,8530.4,14.1,13.4,
2022-01-08 10:00:00,-0.0,-938.7,3490.9,164.1,265.8,3556.1,311.4,0.0,10.0,593.2,278.3,460.6,282.1,22.6,52.9,210.1,8950.4,8687.4,14.1,13.7,
2022-01-08 11:00:00,-0.0,-918.4,3489.8,163.2,270.0,3591.0,315.2,0.0,10.0,592.3,265.1,327.0,282.0,22.7,51.9,217.0,8850.6,8581.8,14.2,13.6,
2022-01-08 12:00:00,-0.0,-401.8,3488.3,162.3,272.4,3434.8,317.0,0.0,10.0,585.8,110.2,95.8,281.0,22.9,57.0,181.7,8867.9,8629.3,12.1,12.1,
2022-01-08 13:00:00,-0.0,-429.4,3486.7,161.9,266.9,3378.2,322.8,0.0,10.0,587.0,47.2,116.9,281.0,23.0,72.0,118.2,8637.9,8447.8,11.1,10.9,
2022-01-08 14:00:00,-0.0,-116.6,3486.6,159.8,262.4,3333.5,317.0,0.0,10.0,587.4,45.4,0.7,281.2,23.1,88.2,32.9,8597.2,8476.1,10.3,10.2,
2022-01-08 15:00:00,-0.0,-348.0,3486.6,152.7,260.8,3410.1,313.7,0.0,10.0,589.2,178.2,0.0,281.3,23.0,82.8,2.4,8615.8,8530.5,11.3,11.0,
2022-01-08 16:00:00,-0.0,-269.0,3485.9,150.0,261.4,3363.1,307.2,0.0,10.0,593.3,202.4,0.0,280.8,22.9,56.5,0.1,8588.0,8531.4,11.2,11.0,
2022-01-08 17:00:00,-0.0,-308.1,3488.3,153.2,261.4,3380.6,309.1,0.0,10.0,593.3,121.1,0.0,282.5,22.6,53.4,0.0,8511.2,8457.8,10.4,10.2,
2022-01-08 18:00:00,-0.0,-427.4,3489.9,152.7,258.2,3357.3,312.3,0.0,10.0,591.8,76.8,0.0,282.0,22.5,47.4,0.0,8275.0,8227.6,10.0,9.6,
2022-01-08 19:00:00,-0.0,-598.5,3488.9,154.7,266.5,3353.4,307.4,0.0,10.0,589.2,40.3,0.0,281.9,22.6,67.3,0.0,8134.9,8067.6,10.1,9.6,
2022-01-08 20:00:00,-0.0,-724.3,3489.9,151.8,258.6,3214.8,273.3,0.0,10.0,577.0,36.0,0.0,279.8,22.6,80.0,0.0,7727.2,7647.2,10.6,9.7,
2022-01-08 21:00:00,-0.0,-862.8,3492.6,152.8,251.7,3122.5,266.5,0.0,10.0,541.2,36.1,0.0,264.9,22.1,102.8,0.0,7469.0,7366.1,11.0,9.9,
2022-01-08 22:00:00,-0.0,-1215.9,3493.8,151.8,254.0,3110.5,276.4,0.0,10.0,530.5,36.1,0.0,263.2,22.0,118.1,0.0,7182.9,7064.8,11.6,10.1,
2022-01-08 23:00:00,-63.9,-971.0,3483.3,152.9,251.8,2581.1,263.0,0.0,10.0,511.9,35.4,0.0,258.9,21.6,119.7,0.0,6797.3,6677.6,12.2,10.8,
2022-01-09 00:00:00,-462.5,-582.0,3487.3,150.7,251.4,2492.3,259.6,0.0,10.0,513.5,35.9,0.0,258.6,21.6,116.1,0.0,6718.0,6601.9,12.3,10.8,
2022-01-09 01:00:00,-1081.4,136.4,3494.5,150.7,252.0,2433.5,259.9,0.0,10.0,517.0,36.2,0.0,258.0,21.6,103.6,0.0,6789.4,6685.8,11.9,10.8,
2022-01-09 02:00:00,-1112.2,330.6,3493.7,151.4,252.8,2365.5,261.7,0.0,10.0,529.2,26.0,0.0,258.7,21.4,109.7,0.0,6793.9,6684.2,11.9,10.8,
2022-01-09 03:00:00,-1104.4,247.3,3494.2,149.2,254.3,2451.1,264.8,0.0,10.0,531.4,25.9,0.0,259.9,21.7,122.1,0.0,6820.8,6698.7,12.1,10.8,
2022-01-09 04:00:00,-1082.3,305.8,3494.0,148.3,254.0,2471.8,263.9,0.0,10.0,535.6,24.1,0.0,262.0,21.7,125.5,0.0,6892.1,6766.5,12.0,10.8,
2022-01-09 05:00:00,-1004.2,186.1,3494.2,146.6,258.4,2680.0,259.5,0.0,10.0,553.8,32.7,0.0,272.9,22.4,119.2,0.0,7114.6,6995.4,11.8,10.7,
2022-01-09 06:00:00,-587.1,-8.6,3493.0,144.9,259.0,2768.1,258.6,0.0,10.0,555.5,40.7,0.0,274.7,22.5,128.0,2.2,7430.6,7300.4,11.6,10.8,
2022-01-09 07:00:00,-39.7,-663.2,3494.7,143.0,260.2,3018.7,264.9,0.0,10.0,559.7,53.8,0.0,278.1,22.4,124.3,35.5,7692.2,7532.4,11.8,11.0,
2022-01-09 08:00:00,-0.0,-563.1,3493.3,145.4,260.1,3295.2,282.9,0.0,10.0,560.2,50.0,0.0,279.8,22.9,102.4,118.2,8210.7,7990.1,11.8,11.2,
2022-01-09 09:00:00,-0.0,-503.5,3492.4,146.7,263.0,3479.1,307.1,0.0,10.0,566.5,46.3,30.2,277.6,22.9,109.1,157.8,8591.3,8324.4,11.8,11.4,
2022-01-09 10:00:00,-0.0,-573.8,3490.5,142.0,261.1,3616.4,314.6,0.0,10.0,574.7,95.7,11.6,279.6,22.7,120.8,182.5,8724.1,8420.8,12.5,12.0,
2022-01-09 11:00:00,-0.0,-843.5,3488.2,137.4,268.6,3568.1,315.7,0.0,10.0,573.9,233.3,101.8,280.3,22.7,130.2,155.5,8577.7,8292.0,14.2,13.2,
2022-01-09 12:00:00,-0.0,-856.0,3487.7,138.4,269.2,3476.0,315.9,0.0,10.0,575.3,234.1,209.0,278.9,22.8,130.5,107.3,8497.3,8259.6,13.8,12.9,
2022-01-09 13:00:00,-0.0,-766.6,3487.6,141.9,269.7,3493.0,335.6,0.0,10.0,579.1,74.6,185.2,279.0,23.0,143.0,63.1,8407.2,8201.1,11.7,11.0,
2022-01-09 14:00:00,-0.0,-777.1,3486.0,143.6,268.4,3594.3,339.4,0.0,10.0,578.9,43.6,219.3,278.2,22.6,148.8,23.5,8477.0,8304.6,10.8,10.3,
2022-01-09 15:00:00,-0.0,-837.3,3487.7,143.4,267.3,3660.2,341.1,0.0,10.0,584.7,47.1,256.2,278.0,22.9,139.8,2.6,8492.9,8350.5,10.5,9.9,
2022-01-09 16:00:00,-0.0,-1219.2,3488.9,138.4,269.2,3674.0,337.8,0.0,10.0,587.1,176.5,516.1,278.8,23.0,119.5,0.2,8534.7,8415.1,11.6,10.9,
2022-01-09 17:00:00,-0.0,-1452.2,3489.6,138.1,268.5,3787.7,338.9,0.0,10.0,586.8,190.8,652.9,280.3,22.7,102.5,0.0,8563.9,8461.4,11.6,10.8,
2022-01-09 18:00:00,-0.0,-1544.9,3489.7,134.2,266.9,3790.5,337.6,0.0,10.0,585.7,306.9,543.4,281.3,22.9,109.0,0.0,8448.1,8339.1,13.1,11.9,
2022-01-09 19:00:00,-0.0,-1119.0,3489.8,133.7,260.7,3756.8,333.8,0.0,10.0,620.1,260.1,126.5,280.6,23.0,98.3,0.0,8313.1,8214.7,12.6,11.3,
2022-01-09 20:00:00,-0.0,-1213.7,3488.9,139.4,265.1,3701.2,332.5,0.0,10.0,573.6,80.7,3.0,277.6,22.9,86.4,0.0,7890.9,7804.5,10.9,9.6,
2022-01-09 21:00:00,-1.0,-1347.4,3488.4,139.8,256.2,3758.0,328.7,0.0,10.0,541.9,124.7,0.0,266.1,22.7,72.7,0.0,7777.8,7705.1,11.2,9.7,
2022-01-09 22:00:00,-51.7,-1623.6,3491.2,143.9,254.9,3876.5,327.8,0.0,10.0,533.0,39.5,0.0,263.5,22.4,65.0,0.0,7471.0,7406.1,10.4,8.6,
2022-01-09 23:00:00,-166.1,-1917.4,3489.0,143.7,260.8,4039.8,291.6,0.0,10.0,539.3,27.2,0.0,262.0,22.2,72.7,0.0,7253.7,7181.0,10.7,8.5,
2022-01-10 00:00:00,-277.3,-1895.8,3486.6,144.9,261.3,4233.1,291.4,0.0,10.0,542.2,26.1,0.0,261.8,22.5,76.4,0.0,7259.2,7182.8,10.8,8.4,
2022-01-10 01:00:00,-571.1,-1770.1,3489.0,143.9,267.9,4288.9,289.5,0.0,10.0,544.0,25.2,0.0,261.1,22.4,56.3,0.0,7152.4,7096.1,10.7,8.1,
2022-01-10 02:00:00,-964.6,-1535.1,3489.1,142.7,274.9,4353.4,292.4,0.0,10.0,562.4,26.8,0.0,262.5,22.4,41.7,0.0,7072.7,7031.0,10.7,8.0,
2022-01-10 03:00:00,-765.2,-1510.4,3485.3,142.8,278.4,4206.6,290.7,0.0,10.0,675.4,25.8,0.0,263.2,22.6,37.6,0.0,7256.5,7218.9,10.5,8.0,
2022-01-10 04:00:00,-945.5,-1092.7,3483.1,142.1,280.8,4251.2,291.7,0.0,10.0,1066.6,33.8,0.0,265.7,22.6,48.2,0.0,7789.2,7741.0,10.0,7.9,
2022-01-10 05:00:00,-46.1,-1782.7,3483.6,134.1,285.6,4477.6,340.2,6.4,10.0,1338.4,312.4,0.0,276.6,22.8,49.9,0.0,8986.9,8937.0,11.9,10.0,
2022-01-10 06:00:00,-0.0,-1467.8,3482.2,132.7,286.0,4548.8,347.8,6.7,10.7,1425.3,492.0,22.8,277.0,23.2,47.2,2.1,9685.3,9636.0,12.9,11.3,
2022-01-10 07:00:00,-0.0,-1765.3,3482.8,135.9,287.8,4591.9,350.8,7.7,11.2,1420.3,506.0,334.5,275.9,23.2,55.7,6.8,9811.6,9749.2,13.0,11.5,
2022-01-10 08:00:00,-0.0,-1632.2,3484.9,140.2,286.0,4588.3,333.7,6.5,13.7,1407.7,520.2,318.7,277.2,22.9,55.6,40.2,9957.1,9861.2,13.4,11.9,
2022-01-10 09:00:00,-0.0,-1665.4,3482.3,140.3,287.7,4546.4,347.6,6.4,17.1,1409.3,498.1,285.9,276.4,23.1,48.7,109.5,9925.2,9767.0,13.8,12.3,
2022-01-10 10:00:00,-0.0,-1810.7,3481.2,141.5,288.2,4573.2,350.3,5.1,21.0,1399.4,487.1,270.6,276.8,23.2,39.6,229.3,9882.6,9613.7,14.9,13.0,
2022-01-10 11:00:00,-0.0,-1712.1,3483.8,143.1,286.5,4554.4,351.5,4.9,21.0,1398.2,402.1,258.4,275.5,23.2,43.4,300.6,9926.9,9583.0,14.7,13.0,
2022-01-10 12:00:00,-0.0,-1723.7,3483.3,144.9,287.7,4662.0,360.5,7.3,20.0,1409.9,329.5,269.4,276.1,22.9,48.5,284.3,9993.9,9661.1,13.8,12.2,
2022-01-10 13:00:00,-0.0,-1626.6,3481.3,148.5,289.8,4620.5,355.1,8.2,20.0,1404.7,130.5,265.1,279.1,23.2,46.0,184.2,9714.7,9484.4,11.2,9.9,
2022-01-10 14:00:00,-0.0,-1411.0,3484.1,147.4,292.0,4573.3,339.1,7.4,20.1,1399.3,130.6,237.9,282.5,23.2,63.8,55.4,9687.9,9568.7,10.1,9.1,
2022-01-10 15:00:00,-0.0,-1701.6,3483.4,150.3,286.6,4588.3,364.6,7.2,20.1,1397.8,250.7,411.6,278.6,23.2,81.8,3.7,9781.4,9695.9,10.9,9.7,
2022-01-10 16:00:00,-0.0,-1834.2,3480.6,151.2,286.4,4635.3,412.5,7.8,20.0,1408.6,263.9,500.5,278.4,23.0,85.7,0.2,9810.1,9724.2,11.0,9.7,
2022-01-10 17:00:00,-0.0,-2033.9,3482.0,150.3,286.3,4592.7,484.6,7.1,20.0,1404.9,330.2,380.4,282.6,23.1,86.6,0.0,9575.2,9488.6,12.0,10.3,
2022-01-10 18:00:00,-0.0,-2129.4,3483.2,149.6,286.7,4616.9,515.6,7.6,20.0,1410.6,408.6,274.3,282.1,23.1,79.3,0.0,9501.8,9422.5,12.8,10.8,
2022-01-10 19:00:00,-0.0,-2384.7,3485.5,151.2,289.1,4693.4,520.8,7.8,20.0,1411.7,353.6,191.7,281.1,23.2,73.2,0.0,9156.9,9083.7,12.7,10.3,
2022-01-10 20:00:00,-0.0,-2694.5,3485.7,151.6,284.1,4723.2,523.3,7.4,20.0,1390.2,312.6,71.4,278.1,23.1,65.7,0.0,8726.6,8660.9,12.6,9.8,
2022-01-10 21:00:00,-0.0,-3049.2,3486.1,151.6,281.3,4683.7,530.8,0.2,20.1,1359.8,236.2,30.7,268.4,22.5,63.2,0.0,8255.9,8192.7,12.3,9.1,
2022-01-10 22:00:00,-388.7,-2720.4,3487.7,152.9,278.7,4627.6,510.9,0.0,20.1,1198.4,221.9,0.0,265.9,22.3,64.1,0.0,7834.9,7770.8,12.7,9.2,
2022-01-10 23:00:00,-542.9,-2624.5,3488.3,154.2,275.2,4576.5,403.6,0.0,20.1,1224.8,121.9,0.0,262.1,22.4,62.2,0.0,7542.5,7480.3,11.8,8.4,
2022-01-11 00:00:00,-1076.2,-2145.9,3487.7,153.6,276.4,4627.9,407.8,0.0,20.1,1272.5,109.3,0.0,262.5,24.0,60.4,0.0,7564.1,7503.7,11.6,8.2,
2022-01-11 01:00:00,-1102.8,-2199.2,3489.3,153.2,276.3,4575.7,404.0,0.0,20.0,1326.2,90.3,0.0,262.4,22.6,56.5,0.0,7450.5,7394.0,11.4,8.0,
2022-01-11 02:00:00,-1096.5,-2206.3,3489.3,153.4,277.6,4557.9,406.6,0.0,20.1,1287.8,85.1,0.0,262.5,22.5,56.1,0.0,7417.9,7361.8,11.4,8.0,
2022-01-11 03:00:00,-1061.5,-1992.3,3488.3,154.9,277.5,4599.2,412.0,0.0,20.0,1228.7,56.1,0.0,263.0,22.4,61.1,0.0,7631.2,7570.1,10.8,7.8,
2022-01-11 04:00:00,-404.0,-2172.8,3489.3,157.0,278.2,4590.9,414.1,0.0,20.1,1291.5,23.3,0.0,263.4,22.4,64.8,0.0,8174.6,8109.8,9.8,7.5,
2022-01-11 05:00:00,-0.0,-1711.0,3490.9,150.6,284.4,4512.1,512.4,12.4,20.1,1416.9,75.8,112.9,272.3,22.7,57.8,0.0,9324.7,9266.9,9.1,7.9,
2022-01-11 06:00:00,-0.0,-1564.0,3490.7,152.9,285.7,4293.5,550.3,67.4,20.1,1515.2,72.0,581.3,272.7,23.4,54.4,2.1,9921.2,9864.7,8.6,7.9,
2022-01-11 07:00:00,-0.0,-1294.6,3490.3,146.2,282.6,4176.0,557.7,13.1,20.1,1445.3,172.9,607.6,272.7,23.2,51.0,44.7,10063.7,9968.0,9.8,9.2,
2022-01-11 08:00:00,-0.0,-1309.2,3493.2,144.4,277.3,4186.7,534.4,8.8,20.0,1435.5,379.6,393.4,275.4,23.0,48.2,219.3,10216.7,9949.2,13.3,12.3,
2022-01-11 09:00:00,-0.0,-1403.8,3493.5,154.7,277.4,4156.4,524.4,6.6,20.1,1437.5,330.3,186.7,278.8,22.9,46.9,452.3,10160.2,9661.0,15.3,13.9,
2022-01-11 10:00:00,-0.0,-1332.9,3491.2,161.1,280.3,4119.6,509.2,7.1,20.1,1434.8,85.7,68.9,279.3,23.0,44.5,635.9,10089.1,9408.8,14.8,13.5,
2022-01-11 11:00:00,-0.0,-1147.1,3492.1,162.1,280.3,4113.9,504.8,7.6,20.1,1414.4,43.5,0.0,278.2,22.9,39.5,678.0,10068.3,9350.9,14.8,13.5,
2022-01-11 12:00:00,-0.0,-970.4,3490.8,163.7,280.9,4110.2,504.7,7.7,20.0,1426.7,36.6,0.0,276.5,22.8,38.5,567.8,10113.1,9506.7,13.6,12.6,
2022-01-11 13:00:00,-0.0,-901.2,3489.1,165.9,281.0,4068.0,505.9,7.5,20.0,1420.7,35.7,0.0,279.0,22.9,39.4,337.9,9863.6,9486.3,11.7,10.8,
2022-01-11 14:00:00,-0.0,-619.0,3489.7,166.8,280.9,4051.6,496.9,8.3,20.0,1428.3,38.5,0.0,281.4,23.1,38.6,100.9,9884.9,9745.4,9.3,8.8,
2022-01-11 15:00:00,-0.0,-766.6,3490.7,164.3,282.6,4312.0,496.2,11.4,20.0,1435.2,86.8,0.0,282.4,22.9,40.6,4.3,9978.4,9933.5,8.7,8.2,
2022-01-11 16:00:00,-0.0,-1457.7,3490.2,164.5,284.2,4545.6,501.3,11.4,20.0,1438.1,81.8,483.0,282.8,23.2,43.9,0.3,10058.4,10014.2,8.6,8.0,
2022-01-11 17:00:00,-0.0,-1885.7,3489.9,165.5,280.5,4636.2,521.6,11.4,20.1,1440.8,84.3,607.9,282.2,23.1,44.5,0.0,9874.2,9829.8,8.8,7.9,
2022-01-11 18:00:00,-0.0,-1914.2,3492.4,163.8,279.7,4669.8,527.6,11.5,20.0,1442.9,130.2,474.8,285.2,23.1,45.7,0.0,9843.0,9797.3,9.3,8.3,
2022-01-11 19:00:00,-0.0,-1894.9,3492.4,164.8,278.9,4663.2,533.2,11.4,20.0,1440.6,101.1,208.3,284.2,23.0,41.3,0.0,9492.3,9451.0,9.3,8.0,
2022-01-11 20:00:00,-0.0,-2033.7,3490.8,164.8,279.0,4629.9,526.0,11.2,20.1,1424.7,100.8,5.7,284.6,22.9,34.1,0.0,9049.2,9015.1,9.7,8.0,
2022-01-11 21:00:00,-0.0,-2386.5,3491.8,165.3,274.2,4541.1,525.7,0.0,20.1,1393.5,89.0,0.0,271.7,22.3,30.9,0.0,8637.3,8606.4,9.8,7.8,
2022-01-11 22:00:00,-132.5,-2612.9,3493.2,165.9,276.5,4554.0,494.3,0.0,20.0,1379.9,100.6,0.0,269.2,22.4,26.6,0.0,8221.3,8194.6,10.3,7.9,
2022-01-11 23:00:00,-320.6,-2170.6,3496.3,165.0,285.8,4370.2,418.4,0.0,20.0,1049.9,86.0,0.0,261.7,23.8,23.3,0.0,7951.5,7928.2,10.5,8.2,
2022-01-12 00:00:00,-658.0,-1586.4,3498.5,169.8,283.9,4423.3,416.5,0.0,20.1,939.8,36.3,0.0,262.1,23.7,26.2,0.0,7971.8,7945.6,9.9,7.8,
2022-01-12 01:00:00,-1059.7,-1257.9,3492.1,170.8,282.9,4355.1,414.7,0.0,20.1,946.1,20.1,0.0,262.0,23.7,36.1,0.0,7868.4,7832.3,10.0,7.8,
2022-01-12 02:00:00,-1046.5,-1350.9,3490.1,169.8,283.4,4383.1,414.4,0.0,20.1,953.7,19.4,0.0,262.8,23.7,33.5,0.0,7818.8,7785.3,10.0,7.8,
2022-01-12 03:00:00,-971.9,-1274.3,3493.6,169.8,285.8,4430.8,420.4,0.0,20.1,957.7,19.3,0.0,262.3,23.8,28.4,0.0,8022.0,7993.6,9.7,7.7,
2022-01-12 04:00:00,-855.3,-1038.4,3498.2,168.0,285.1,4523.6,424.6,0.0,20.0,979.9,29.6,7.1,264.9,23.8,27.9,0.0,8555.1,8527.2,9.2,7.7,
2022-01-12 05:00:00,-32.3,-1357.6,3490.0,167.2,290.8,4616.1,479.7,8.5,20.0,1372.0,42.3,70.2,274.5,24.6,32.6,0.0,9688.9,9656.2,8.5,7.6,
2022-01-12 06:00:00,-0.0,-1426.6,3491.7,165.0,291.0,4648.4,503.7,9.0,20.1,1434.7,155.4,390.1,273.6,24.5,37.4,2.1,10222.7,10183.2,9.2,8.5,
2022-01-12 07:00:00,-0.0,-1296.7,3490.6,161.8,289.0,4646.2,470.4,8.4,20.1,1430.3,196.7,427.0,272.6,24.3,37.8,16.9,10328.6,10273.9,9.6,8.9,
